"","returns.z"
"1",-0.0112949970467677
"2",-0.0700438437329263
"3",0.118350939442165
"4",-0.277937156253055
"5",0.0421022770713582
"6",-0.036122995851612
"7",0.000633994822479167
"8",-0.0460432748431034
"9",0.0426149177298192
"10",-0.0323150775657655
"11",-0.0370685378389579
"12",-0.125481303082136
"13",0.291192133720827
"14",-0.0946750575219397
"15",0.0838741860157395
"16",-0.0322761761539034
"17",0.0843748444126713
